мая 16, 2024 2:00:32 PM server.managers.Logger log
INFO: Подключенно: /127.0.0.1:4806
мая 16, 2024 2:00:36 PM server.managers.Logger log
INFO: Отправлено: Organization{id=14, name='ПАО Гранд', coordinates=Coordinates{x=150, y=250}, creationDate=2024-05-06, annualTurnover=1500000, employeesCount=75, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='Vologda', town=Location{x=15.2, y=25.6, z=150}}, ownerLogin='jane_smith'}
Organization{id=291, name='avwqasemmpycgad', coordinates=Coordinates{x=73, y=26}, creationDate=2024-05-12, annualTurnover=249955, employeesCount=13, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='glsxrlpadekbvgu', town=Location{x=46.0, y=54.0, z=5}}, ownerLogin='papa'}
Organization{id=292, name='benojmtwcoxsfuc', coordinates=Coordinates{x=6, y=10}, creationDate=2024-05-12, annualTurnover=563760, employeesCount=20, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='xtxsgsksjwxcuty', town=Location{x=28.0, y=13.0, z=93}}, ownerLogin='papa'}
Organization{id=293, name='nxlgstwhjzsllxj', coordinates=Coordinates{x=39, y=61}, creationDate=2024-05-12, annualTurnover=868754, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='wrnmqjbglyiwrlv', town=Location{x=99.0, y=60.0, z=76}}, ownerLogin='papa'}
Organization{id=294, name='tqkdzwnmjizpgpy', coordinates=Coordinates{x=90, y=95}, creationDate=2024-05-12, annualTurnover=304896, employeesCount=20, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='ymsvujacfnsrmwb', town=Location{x=57.0, y=40.0, z=46}}, ownerLogin='papa'}
Organization{id=295, name='dkxaithodzxocii', coordinates=Coordinates{x=69, y=57}, creationDate=2024-05-12, annualTurnover=952626, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='izxcjesbifsmtfv', town=Location{x=55.0, y=85.0, z=61}}, ownerLogin='papa'}
Organization{id=296, name='rcponanwhlzvctj', coordinates=Coordinates{x=99, y=26}, creationDate=2024-05-12, annualTurnover=596646, employeesCount=15, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='rvoqagxargeapuf', town=Location{x=50.0, y=6.0, z=50}}, ownerLogin='papa'}
Organization{id=297, name='alydzgtjkrhhama', coordinates=Coordinates{x=82, y=83}, creationDate=2024-05-12, annualTurnover=237898, employeesCount=11, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='hqvbanxozhctcyt', town=Location{x=3.0, y=40.0, z=21}}, ownerLogin='papa'}
Organization{id=298, name='aakzbcypppjlgdg', coordinates=Coordinates{x=100, y=47}, creationDate=2024-05-12, annualTurnover=641189, employeesCount=11, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='dgsliebrwxmdbah', town=Location{x=75.0, y=44.0, z=26}}, ownerLogin='papa'}
Organization{id=299, name='avgnqxtqkzlmjgs', coordinates=Coordinates{x=70, y=55}, creationDate=2024-05-12, annualTurnover=782727, employeesCount=19, type=OrganizationType{ООО}, officialAddress=Address{zipCode='ivnohywhqmtswqn', town=Location{x=36.0, y=89.0, z=60}}, ownerLogin='papa'}
Organization{id=300, name='hmwrxojqnwtkryy', coordinates=Coordinates{x=35, y=8}, creationDate=2024-05-12, annualTurnover=154259, employeesCount=20, type=OrganizationType{ООО}, officialAddress=Address{zipCode='jxqgnywyrceucpl', town=Location{x=69.0, y=42.0, z=98}}, ownerLogin='papa'}
Organization{id=301, name='auzhfddsogygfca', coordinates=Coordinates{x=76, y=36}, creationDate=2024-05-12, annualTurnover=25258, employeesCount=18, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='dicttnbdsyhbpvd', town=Location{x=34.0, y=97.0, z=19}}, ownerLogin='papa'}
Organization{id=302, name='ilbkhkbagfnxezj', coordinates=Coordinates{x=6, y=48}, creationDate=2024-05-12, annualTurnover=409146, employeesCount=18, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='kzjogjjugddwcui', town=Location{x=15.0, y=53.0, z=75}}, ownerLogin='papa'}
Organization{id=303, name='tnixxgtfzcoxfwz', coordinates=Coordinates{x=14, y=2}, creationDate=2024-05-12, annualTurnover=857375, employeesCount=20, type=OrganizationType{ООО}, officialAddress=Address{zipCode='ubpartilnwnxynj', town=Location{x=29.0, y=19.0, z=99}}, ownerLogin='papa'}
Organization{id=304, name='zdmfewszrtzteim', coordinates=Coordinates{x=42, y=72}, creationDate=2024-05-12, annualTurnover=694124, employeesCount=11, type=OrganizationType{ООО}, officialAddress=Address{zipCode='cxajewhldbxjhue', town=Location{x=82.0, y=29.0, z=97}}, ownerLogin='papa'}
Organization{id=305, name='ylathyhlzheulxh', coordinates=Coordinates{x=27, y=54}, creationDate=2024-05-12, annualTurnover=886808, employeesCount=12, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='rowmnnjwolkxbtw', town=Location{x=18.0, y=75.0, z=69}}, ownerLogin='papa'}
Organization{id=306, name='vukgbnfhurvcaas', coordinates=Coordinates{x=89, y=57}, creationDate=2024-05-12, annualTurnover=487483, employeesCount=11, type=OrganizationType{ООО}, officialAddress=Address{zipCode='gzozzlwpmsnjlrd', town=Location{x=97.0, y=57.0, z=63}}, ownerLogin='papa'}
Organization{id=307, name='eatcldllzsldhfq', coordinates=Coordinates{x=26, y=75}, creationDate=2024-05-12, annualTurnover=623126, employeesCount=17, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='jxcboxzzpoajnwy', town=Location{x=94.0, y=67.0, z=67}}, ownerLogin='papa'}
Organization{id=308, name='wxjgeyxvhqtfugw', coordinates=Coordinates{x=46, y=72}, creationDate=2024-05-12, annualTurnover=908737, employeesCount=19, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='dbsmcaumvkjixqx', town=Location{x=75.0, y=86.0, z=96}}, ownerLogin='papa'}
Organization{id=309, name='evlamehxfnvsafe', coordinates=Coordinates{x=13, y=8}, creationDate=2024-05-12, annualTurnover=893249, employeesCount=15, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='eltnixwxdjwbtdv', town=Location{x=58.0, y=90.0, z=91}}, ownerLogin='papa'}
Organization{id=310, name='agqelxfjpjhtpde', coordinates=Coordinates{x=60, y=60}, creationDate=2024-05-12, annualTurnover=264882, employeesCount=11, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='ilrrsntvozblxzy', town=Location{x=48.0, y=82.0, z=51}}, ownerLogin='papa'}
Organization{id=311, name='kpytezqgpvvscft', coordinates=Coordinates{x=81, y=96}, creationDate=2024-05-12, annualTurnover=67061, employeesCount=10, type=OrganizationType{ООО}, officialAddress=Address{zipCode='klyqmxiifbecxry', town=Location{x=41.0, y=37.0, z=44}}, ownerLogin='papa'}
Organization{id=312, name='mflwxmhpuxkroxv', coordinates=Coordinates{x=84, y=72}, creationDate=2024-05-12, annualTurnover=160086, employeesCount=16, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='pvuugkzxwxrwksc', town=Location{x=28.0, y=89.0, z=43}}, ownerLogin='papa'}
Organization{id=313, name='jlomjflkuaclwne', coordinates=Coordinates{x=98, y=94}, creationDate=2024-05-12, annualTurnover=639595, employeesCount=18, type=OrganizationType{ООО}, officialAddress=Address{zipCode='xznbgwxrgsvbgeg', town=Location{x=53.0, y=74.0, z=59}}, ownerLogin='papa'}
Organization{id=314, name='fynfnrsrtxnwrgy', coordinates=Coordinates{x=81, y=62}, creationDate=2024-05-12, annualTurnover=948429, employeesCount=15, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='tmfawrsxqdwrftc', town=Location{x=50.0, y=76.0, z=13}}, ownerLogin='papa'}
Organization{id=315, name='aecyaiiiuamkjqw', coordinates=Coordinates{x=60, y=3}, creationDate=2024-05-12, annualTurnover=354210, employeesCount=11, type=OrganizationType{ООО}, officialAddress=Address{zipCode='wdkdfwdufzwmkml', town=Location{x=49.0, y=60.0, z=97}}, ownerLogin='papa'}
Organization{id=316, name='asxorjzsgwqokkl', coordinates=Coordinates{x=69, y=77}, creationDate=2024-05-14, annualTurnover=222362, employeesCount=19, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='dagrxtkecmteazj', town=Location{x=12.0, y=70.0, z=75}}, ownerLogin='papa'}
Organization{id=317, name='cwrdrvnmvwozovr', coordinates=Coordinates{x=35, y=23}, creationDate=2024-05-14, annualTurnover=171927, employeesCount=15, type=OrganizationType{ООО}, officialAddress=Address{zipCode='uetsiokjedyvxug', town=Location{x=41.0, y=56.0, z=63}}, ownerLogin='papa'}
Organization{id=318, name='fqcvhcgphihqwix', coordinates=Coordinates{x=46, y=75}, creationDate=2024-05-14, annualTurnover=517490, employeesCount=20, type=OrganizationType{ООО}, officialAddress=Address{zipCode='aqlbcwjmbflzlcp', town=Location{x=41.0, y=21.0, z=84}}, ownerLogin='papa'}
Organization{id=319, name='fhfppyxuzzqnyek', coordinates=Coordinates{x=59, y=2}, creationDate=2024-05-14, annualTurnover=724175, employeesCount=14, type=OrganizationType{Коммерческая}, officialAddress=Address{zipCode='mwmazthkwruqeyr', town=Location{x=4.0, y=48.0, z=90}}, ownerLogin='papa'}
Organization{id=320, name='bfxdbunvbnhtdrj', coordinates=Coordinates{x=51, y=23}, creationDate=2024-05-14, annualTurnover=864054, employeesCount=20, type=OrganizationType{Публичная}, officialAddress=Address{zipCode='vuyoounzspcljjg', town=Location{x=1.0, y=73.0, z=44}}, ownerLogin='papa'}
Organization{id=321, name='kdmokwyanmyyehw', coordinates=Coordinates{x=100, y=62}, creationDate=2024-05-14, annualTurnover=889263, employeesCount=13, type=OrganizationType{Государственная}, officialAddress=Address{zipCode='xvddvgefdwlqjfk', town=Location{x=2.0, y=60.0, z=46}}, ownerLogin='papa'}

